Manufacturer,Model,Description,Transmission,Manual or Automatic,Engine Capacity,Fuel Type,Powertrain,Engine Power (PS),Engine Power (Kw),Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Euro Standard,Diesel VED Supplement,Testing Scheme,WLTP Imperial Low,WLTP Imperial Medium,WLTP Imperial High,WLTP Imperial Extra High,WLTP Imperial Combined,WLTP Imperial Combined (Weighted),WLTP Metric Low,WLTP Metric Medium,WLTP Metric High,WLTP Metric Extra High,WLTP Metric Combined,WLTP Metric Combined (Weighted),WLTP CO2,WLTP CO2 Weighted,Equivalent All Electric Range Miles,Equivalent All Electric Range KM,Electric Range City Miles,Electric Range City Km,Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],RDE NOx Urban,RDE NOx Combined,Noise Level dB(A),Date of change,
TOYOTA,Yaris Hybrid,Design 1.5 + Safety Pack,E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,76.3,74.3,64.2,43.5,57.6,0,3.7,3.8,4.4,6.5,4.9,0,91,0,,,,,149,25,10,,,,,72.0,12 September 2025,
TOYOTA,Yaris Hybrid,Excel 1.5 (130hp),E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,80.7,83.1,74.3,51.4,65.7,0,3.5,3.4,3.8,5.5,4.3,0,95,0,,,,,96,15,7,,,,,71.0,12 September 2025,
TOYOTA,Yaris Hybrid,Excel 1.5 + Pan Roof (130hp),E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,80.7,83.1,74.3,51.4,65.7,0,3.5,3.4,3.8,5.5,4.3,0,96,0,,,,,96,15,7,,,,,71.0,12 September 2025,
TOYOTA,Yaris Hybrid,GR SPORT 1.5 (130hp),E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,80.7,83.1,74.3,51.4,65.7,0,3.5,3.4,3.8,5.5,4.3,0,96,0,,,,,96,15,7,,,,,71.0,12 September 2025,
TOYOTA,Yaris Hybrid,GR SPORT 1.5 + Bi-tone (130hp),E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,80.7,83.1,74.3,51.4,65.7,0,3.5,3.4,3.8,5.5,4.3,0,96,0,,,,,96,15,7,,,,,71.0,12 September 2025,
TOYOTA,Yaris Hybrid,GR SPORT 1.5 + Safety Pack (130hp),E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,80.7,83.1,74.3,51.4,65.7,0,3.5,3.4,3.8,5.5,4.3,0,96,0,,,,,96,15,7,,,,,71.0,12 September 2025,
TOYOTA,Yaris Hybrid,GR SPORT 1.5 + Safety Pack + Bi-tone (130hp),E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,80.7,83.1,74.3,51.4,65.7,0,3.5,3.4,3.8,5.5,4.3,0,96,0,,,,,96,15,7,,,,,71.0,12 September 2025,
TOYOTA,Yaris Hybrid,Icon 1.5,E-CVT,Automatic,1490,Petrol Electric,Hybrid Electric Vehicle (HEV),92,68,,,,,Euro 6 EA,False,WLTP,76.3,74.3,64.2,43.5,57.6,0,3.7,3.8,4.4,6.5,4.9,0,92,0,,,,,149,25,10,,,,,72.0,12 September 2025,
TOYOTA,Urban Cruiser,Icon 49kWh,CVT,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),144,106,4.2,149,344,214,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300,482,0,,,,,,,63.0,19 November 2025,
TOYOTA,Urban Cruiser,Design 61kWh,CVT,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),174,128,4.1,151,426,265,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,361,581,0,,,,,,,64.0,19 November 2025,
TOYOTA,Urban Cruiser,Excel 61kWh,CVT,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),174,128,4.1,151,426,265,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,361,581,0,,,,,,,64.0,19 November 2025,
VAUXHALL,Astra inc SportTourer,HYBRID 145Ps e-DCT6 ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,0,Euro 6 EB,False,WLTP,68.7,64.1,71.7,54.1,62.6,0,4.1,4.4,3.9,5.2,4.5,0,102,,0,,0,,730,20,13,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,HYBRID 145Ps e-DCT6 ,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,,Euro 6 EA,False,WLTP,51.5,49.2,53.6,43.6,48.5,0,5.5,5.7,5.3,6.5,5.8,0,131,,,,,,730,20,13,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,Electric 11kW 156PS ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.3,144,429,267,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,341,549,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,Electric 11kW 156PS ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,3.8,162,381,237,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,308,496,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,HYBRID 195Ps e-DCT7 ,A7,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),150,110,5.2,120,88,55,Euro 6 EB,False,WLTP,49.6,51.4,68.9,52.3,55.4,148.7,5.7,5.5,4.1,5.4,5.1,1.9,115,43,55,88,59,95,174,12,3,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,HYBRID 195Ps e-DCT7 ,A7,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),150,110,4.5,138,73,45,Euro 6 EB,False,WLTP,41.5,45.6,57.6,44.1,47.9,108.6,6.8,6.2,4.9,6.4,5.9,2.6,135,60,45,73,50,81,174,12,3,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,HYBRID 225Ps e-DCT7 ,A7,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,5.1,121,90,56,Euro 6 EB,False,WLTP,50.4,51.4,68.9,52.3,56.5,148.7,5.6,5.5,4.1,5.4,5,1.9,115,43,56,90,63,102,152,13,5,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,HYBRID 225Ps e-DCT7 ,A7,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),179,132,4.5,137,72,45,Euro 6 EB,False,WLTP,35.3,52.3,57.6,44.1,47.9,108.6,8,5.4,4.9,6.4,5.9,2.6,135,60,45,72,53,85,152,13,5,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 8 Speed Auto (GB Version - Design),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,40.4,50.4,60.1,51.4,51.4,0,7,5.6,4.7,5.5,5.5,0,123,,0,,0,,282,20,43,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 8 Speed Auto (GB Version - Design),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,37.7,45.6,53.3,44.1,45.6,0,7.5,6.2,5.3,6.4,6.2,0,140,0,0,,0,,282,20,43,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 6 Speed Manual (GB Version - Design),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,44.8,53.3,60.1,51.4,53.3,0,6.3,5.3,4.7,5.5,5.3,0,120,0,0,,0,,371,27,27,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 6 Speed Manual (GB Version - Design),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,40.4,47.1,53.3,44.1,46.3,0,7,6,5.3,6.4,6.1,0,137,0,0,,0,,371,27,27,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 8 Speed Auto (GB Version),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,39.2,49.6,58.9,50.4,50.4,0,7.2,5.7,4.8,5.6,5.6,0,126,0,0,,0,,302,22,41,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 8 Speed Auto (GB Version),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,34.9,42.2,49.6,40.9,42.2,0,8.1,6.7,5.7,6.9,6.7,0,150,0,0,,0,,302,22,41,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 6 Speed Manual (GB Version),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,43.5,53.3,60.1,51.4,53.3,0,6.5,5.3,4.7,5.5,5.3,0,121,0,0,,0,,334,26,22,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 6 Speed Manual (GB Version),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6d,False,WLTP,38.2,44.1,48.7,40.9,43.5,0,7.4,6.4,5.8,6.9,6.5,0,147,0,0,,0,,334,26,22,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 8 Speed Auto (NI Version),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6 EA,False,WLTP,40.4,51.4,60.1,51.4,52.3,0,7,5.5,4.7,5.5,5.4,0,123,0,0,,0,,302,22,41,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 8 Speed Auto (NI Version),A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6 EA,False,WLTP,35.3,43.5,50.4,41.5,43.5,0,8,6.5,5.6,6.8,6.5,0,147,0,0,,0,,302,22,41,,,60,60,68.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 6 Speed Manual (NI Version),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6 EA,False,WLTP,43.5,54.3,61.4,51.4,53.3,0,6.5,5.2,4.6,5.5,5.3,0,120,0,0,,0,,334,26,22,,,60,60,65.0,28 November 2025,
VAUXHALL,Astra inc SportTourer,1.2 130PS 6 Speed Manual (NI Version),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),130,96,,,,0,Euro 6 EA,False,WLTP,38.7,44.8,49.6,41.5,43.5,0,7.3,6.3,5.7,6.8,6.5,0,146,0,0,,0,,334,26,22,,,60,60,65.0,28 November 2025,
VAUXHALL,Combo Life,Ultimate Electric (136PS) auto &#65533; 50kWh battery ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,3.6,174,354,220,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,304,490,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,Ultimate Electric (136PS) auto &#65533; 50kWh battery,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,2.9,217,289,180,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243,391,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 130 A8 5 seat M (WAV),A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,0,Euro 6 EA,True,WLTP,45.6,54.3,60.1,47.1,51.4,0,6.2,5.2,4.7,6,5.5,0,143,0,0,,0,,65,,68,74,0.21,80,80,69.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 130 A8 5 seat M (WAV) ,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,0,Euro 6 EA,True,WLTP,38.7,45.6,50.4,39.8,43.5,0,7.3,6.2,5.6,7.1,6.5,0,170,0,0,,0,,65,,68,74,0.21,80,80,69.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 100 M6 5 seat M (WAV) ,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,0,Euro 6 EA,True,WLTP,46.3,56.5,64.2,50.4,54.3,0,6.1,5,4.4,5.6,5.2,0,135,0,0,,0,,67,,44,51,0.20,80,80,68.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 100 M6 5 seat M (WAV) ,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,0,Euro 6 EA,True,WLTP,40.4,48.7,54.3,41.5,46.3,0,7,5.8,5.2,6.8,6.1,0,160,0,0,,0,,67,,44,51,0.20,80,80,68.0,28 November 2025,
VAUXHALL,Combo Life,Design Electric (136PS) auto &#65533; 50kWh battery ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,3.6,174,354,220,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,304,490,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,Design Electric (136PS) auto &#65533; 50kWh battery ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,2.9,217,289,180,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243,391,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,XL Ultimate Electric (136PS) auto &#65533; 50kWh battery (5 Seat) ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,3.6,174,354,220,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,304,490,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,XL Ultimate Electric (136PS) auto &#65533; 50kWh battery (5 Seat) ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,2.9,217,289,180,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243,391,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 130 A8 7 seat XL (WAV) ,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,0,Euro 6 EA,True,WLTP,45.6,54.3,60.1,47.1,51.4,0,6.2,5.2,4.7,6,5.5,0,143,0,0,,0,,65,,68,74,0.21,80,80,69.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 130 A8 7 seat XL (WAV) ,A8,Automatic,1499,Diesel,Internal Combustion Engine (ICE),131,96,0,,,0,Euro 6 EA,True,WLTP,38.7,45.6,50.4,39.8,43.5,0,7.3,6.2,5.6,7.1,6.5,0,170,0,0,,0,,65,,68,74,0.21,80,80,69.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 100 M6 7 seat XL (WAV) ,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,0,Euro 6 EA,True,WLTP,46.3,56.5,64.2,50.4,54.3,0,6.1,5,4.4,5.6,5.2,0,135,0,0,,0,,67,,44,51,0.20,80,80,68.0,28 November 2025,
VAUXHALL,Combo Life,Design 1.5 D 100 M6 7 seat XL (WAV) ,M6,Manual,1499,Diesel,Internal Combustion Engine (ICE),102,75,0,,,0,Euro 6 EA,True,WLTP,40.4,48.7,54.3,41.5,46.3,0,7,5.8,5.2,6.8,6.1,0,160,0,0,,0,,67,,44,51,0.20,80,80,68.0,28 November 2025,
VAUXHALL,Combo Life,XL Design Electric (136PS) auto &#65533; 50kWh battery ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,3.6,174,354,220,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,304,490,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,XL Design Electric (136PS) auto &#65533; 50kWh battery ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,2.9,217,289,180,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,243,391,0,,,,,,,66.0,28 November 2025,
VAUXHALL,Combo Life,Electric 50kWh ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,3.6,174,352,219,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,303,487,0,,,,,,,68.0,28 November 2025,
VAUXHALL,Combo Life,Electric 50kWh ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,2.9,217,289,180,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,242,390,0,,,,,,,68.0,28 November 2025,
VAUXHALL,Corsa,HYBRID 1.2 110PS e-DCT6,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),101,74,,,,,Euro 6 EB,False,WLTP,54.3,64.2,62.8,47.1,55.4,0,5.2,4.4,4.5,6,5.1,0,5,0,,,,,323,16,13,,,60,60,65.0,10 December 2025,
VAUXHALL,Corsa,HYBRID 1.2 145PS e-DCT6,A6,Automatic,1199,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),136,100,,,,,Euro 6 EB,False,WLTP,61.4,61.4,60.1,45.6,54.3,0,4.6,4.6,4.7,6.2,5.2,0,5,0,,,,,359,23,12,,,60,60,65.0,10 December 2025,
VAUXHALL,Corsa,1.2 100PS 6-Speed Manual (GS & Ultimate) (GB Version) ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,44.1,57.6,67.3,56.5,57.6,0,6.4,4.9,4.2,5,4.9,0,110,0,0,,0,,509,22,14,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 6-Speed Manual (GS & Ultimate) (GB Version) ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,40.9,50.4,57.6,47.1,49.6,0,6.9,5.6,4.9,6,5.7,0,128,0,0,,0,,509,22,14,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 6-Speed Manual (NI Version),M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6 EA,False,WLTP,44.1,58,67.4,56.7,57.6,0,6.4,4.9,4.2,5,4.9,0,110,0,0,,0,,509,22,14,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 6-Speed Manual (NI Version) ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6 EA,False,WLTP,41.2,54.1,57.2,47.2,49.5,0,6.9,5.6,4.9,6,5.7,0,128,0,0,,0,,509,22,14,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 6-Speed Manual (Design & Yes)  (GB Version) ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,45.6,58.9,67.3,56.5,57.6,0,6.2,4.8,4.2,5,4.9,0,110,0,0,,0,,333,14,22,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 6-Speed Manual (Design & Yes)  (GB Version) ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,42.8,54.3,60.1,50.4,52.3,0,6.6,5.2,4.7,5.6,5.4,0,121,0,0,,0,,333,14,22,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 8-Speed Automatic (Design & Yes)  (GB Version) ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,42.2,55.4,64.2,52.3,54.3,0,6.7,5.1,4.4,5.4,5.2,0,117,0,0,,0,,383,27,28,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 8-Speed Automatic (Design & Yes)  (GB Version) ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,40.4,50.4,57.6,48.7,50.4,0,7,5.6,4.9,5.8,5.6,0,126,0,0,,0,,383,27,28,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 8-Speed Automatic (GS & Ultimate) (GB Version) ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,42.2,54.3,62.8,54.3,54.3,0,6.7,5.2,4.5,5.2,5.2,0,117,0,0,,0,,314,25,31,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 8-Speed Automatic (GS & Ultimate) (GB Version) ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6d,False,WLTP,39.8,48.7,56.5,46.3,47.9,0,7.1,5.8,5,6.1,5.9,0,132,0,0,,0,,314,25,31,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS S&S 8-Speed Automatic (NI Version) ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6 EA,False,WLTP,42.2,54.3,62.8,54.3,54.3,0,6.7,5.2,4.5,5.2,5.2,0,117,0,0,,0,,314,25,31,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,1.2 100PS 8-Speed Automatic (NI Version) ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,,,,0,Euro 6 EA,False,WLTP,39.2,48.7,56.5,46.3,47.9,0,7.2,5.8,5,6.1,5.9,0,132,0,0,,0,,314,25,31,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,Design 1.2 100PS 6 Speed Manual ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,0,,,0,Euro 6 EA,False,WLTP,44.1,58,67.4,56.7,57.6,0,6.4,4.9,4.2,5,4.9,0,110,0,0,,0,,509,22,14,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,Design 1.2 100PS 6 Speed Manual ,M6,Manual,1199,Petrol,Internal Combustion Engine (ICE),101,74,0,,,0,Euro 6 EA,False,WLTP,41.2,50.1,57.2,47.2,49.5,0,6.9,5.6,4.9,6,5.7,0,128,0,0,,0,,509,22,14,,,60,60,67.0,28 November 2025,
VAUXHALL,Corsa,Design 1.2 100PS 8 Speed Auto ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,0,,,0,Euro 6 EA,False,WLTP,42.1,54.1,63.5,54,54.5,0,6.7,5.2,4.5,5.2,5.2,0,117,0,0,,0,,314,25,31,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,Design 1.2 100PS 8 Speed Auto ,A8,Automatic,1199,Petrol,Internal Combustion Engine (ICE),101,74,0,,,0,Euro 6 EA,False,WLTP,39.1,48.6,56.2,46.4,48.2,0,7.2,5.8,5,6.1,5.9,0,132,0,0,,0,,314,25,31,,,60,60,66.0,28 November 2025,
VAUXHALL,Corsa,Design 1.2 75PS 5 Speed Manual ,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),75,55,0,,,0,Euro 6 EA,False,WLTP,45.9,58.7,63.2,51.7,55.2,0,6.2,4.8,4.5,5.5,5.1,0,114,0,0,,0,,869,43,32,,,60,60,68.0,28 November 2025,
VAUXHALL,Corsa,Design 1.2 75PS 5 Speed Manual ,M5,Manual,1199,Petrol,Internal Combustion Engine (ICE),75,55,0,,,0,Euro 6 EA,False,WLTP,41.2,49.4,54.9,44.9,47.9,0,6.9,5.7,5.1,6.3,5.9,0,132,0,0,,0,,869,43,32,,,60,60,68.0,28 November 2025,
VAUXHALL,Corsa,Electric Design 50kWh 100kW 136PS Auto ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,4.1,150,373,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,316,508,0,,,,,,,65.0,28 November 2025,
VAUXHALL,Corsa,Electric Design 50kWh 100kW 136PS Auto ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),136,100,3.8,162,346,215,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,295,475,0,,,,,,,65.0,28 November 2025,
VAUXHALL,Corsa,Electric Design 51kWh 115kW 156PS Auto ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.5,138,416,258,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,349,561,0,,,,,,,64.0,28 November 2025,
VAUXHALL,Corsa,Electric Design 51kWh 115kW 156PS Auto ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4,154,374,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,313,504,0,,,,,,,64.0,28 November 2025,
VAUXHALL,Corsa,Electric 156PS 51 kWh,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4.5,138,416,258,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,357,574,0,,,,,,,64.0,28 November 2025,
VAUXHALL,Corsa,Electric 156PS 51 kWh ,A1,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),156,115,4,154,374,232,Euro 6-WLTP (for BEVs only),False,WLTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321,516,0,,,,,,,64.0,28 November 2025,
